"","game_year","player_name","arm_angle","arm_slot","throws","pitch_name","avg_pitch_velo","avg_release_spin","height"
"282",2015,"Drew Pomeranz",55.36,"Three-Quarters","L","2-Seam Fastball",88.86,2176.96,6.42
"283",2015,"Dan Haren",27.65,"Overhand","R","4-Seam Fastball",86.63,2159.4,6.42
"284",2015,"Mark Buehrle",36.5,"Three-Quarters","L","4-Seam Fastball",84.48,2076.07,6.17
"285",2015,"Trevor Cahill",42.4,"Three-Quarters","R","Knuckle Curve",80.23,2637.99,6.33
"286",2015,"Dan Haren",32.13,"Three-Quarters","R","Cutter",83.9,2223.35,6.42
"287",2015,"Jeremy Hellickson",49.13,"Three-Quarters","R","2-Seam Fastball",90.52,2097.46,6.08
"288",2015,"Mark Buehrle",37.5,"Three-Quarters","L","2-Seam Fastball",83.56,1974.11,6.17
"289",2015,"Mark Buehrle",37.93,"Three-Quarters","L","Cutter",80.03,1908.85,6.17
"290",2015,"Michael Blazek",56.58,"Three-Quarters","R","Changeup",84.7,1977,6
"291",2015,"Jake Arrieta",64.14,"Three-Quarters","R","Changeup",89.43,1947.6,6.33
"292",2015,"Trevor Cahill",45.3,"Three-Quarters","R","Sinker",91.6,2170.45,6.33
"293",2015,"Mike Fiers",41.95,"Three-Quarters","R","4-Seam Fastball",89.96,2179.08,6.17
"294",2015,"Mark Buehrle",33.43,"Three-Quarters","L","Curveball",71.77,2144.09,6.17
"295",2015,"Mark Buehrle",37.84,"Three-Quarters","L","Changeup",78.85,1612.9,6.17
"296",2015,"Trevor Cahill",42.64,"Three-Quarters","R","Changeup",83.64,1546.84,6.33
"297",2015,"John Danks",15.86,"Overhand","L","Curveball",76.09,1769.33,6.08
"298",2015,"Asher Wojciechowski",44.31,"Three-Quarters","R","4-Seam Fastball",91.63,2035.93,6.33
"299",2015,"John Danks",19.18,"Overhand","L","4-Seam Fastball",89.92,2364.85,6.08
"300",2015,"Dan Haren",40.69,"Three-Quarters","R","Knuckle Curve",76.61,2229.67,6.42
"301",2015,"Asher Wojciechowski",47.39,"Three-Quarters","R","Slider",82.36,2123.28,6.33
"302",2015,"John Danks",16.89,"Overhand","L","Changeup",81.46,1782.49,6.08
"303",2015,"Jonathon Niese",41.99,"Three-Quarters","L","Curveball",74.86,2182.04,6.25
"304",2015,"Carlos Carrasco",40.31,"Three-Quarters","R","Intentional Ball",65.52,1580,6.33
"305",2015,"Carlos Carrasco",56.68,"Three-Quarters","R","Slider",88.43,2235.52,6.33
"306",2015,"Nathan Eovaldi",52.3,"Three-Quarters","R","Slider",84.81,1643.66,6.17
"307",2015,"Carlos Carrasco",57.68,"Three-Quarters","R","Changeup",88.93,1732.07,6.33
"308",2015,"Mike Fiers",45.78,"Three-Quarters","R","Cutter",84.8,2165.84,6.17
"309",2015,"Trevor Cahill",54.78,"Three-Quarters","R","Intentional Ball",75.7,1997.5,6.33
"310",2015,"Nathan Eovaldi",57.13,"Three-Quarters","R","4-Seam Fastball",97.37,2166.76,6.17
"311",2015,"Chris Archer",30.29,"Three-Quarters","R","Slider",88.29,1935.73,6.17
"312",2015,"Mike Fiers",47.42,"Three-Quarters","R","Changeup",83.69,1776.6,6.17
"313",2015,"Anthony DeSclafani",60.56,"Three-Quarters","R","Slider",87.54,2075.49,6.17
"314",2015,"Brandon Morrow",51.11,"Three-Quarters","R","Split-Finger",85.24,1462.58,6.25
"315",2015,"Anthony DeSclafani",58.92,"Three-Quarters","R","2-Seam Fastball",92.72,1943.83,6.17
"316",2015,"Hector Santiago",58.5,"Three-Quarters","L","Cutter",86.77,2153.63,6
"317",2015,"Mike Fiers",42.78,"Three-Quarters","R","Curveball",72.9,2523.11,6.17
"318",2015,"John Danks",22.09,"Overhand","L","2-Seam Fastball",89.99,2266.76,6.08
"319",2015,"Anthony DeSclafani",56.35,"Three-Quarters","R","4-Seam Fastball",93.34,2171.61,6.17
"320",2015,"Nathan Eovaldi",45.18,"Three-Quarters","R","Curveball",75.86,2059.09,6.17
"321",2015,"Carlos Carrasco",53.38,"Three-Quarters","R","2-Seam Fastball",94.97,2175.5,6.33
"322",2015,"John Danks",17.72,"Overhand","L","Cutter",86.42,2369.53,6.08
"323",2015,"Carlos Carrasco",52.57,"Three-Quarters","R","4-Seam Fastball",95.31,2269.77,6.33
"324",2015,"Anthony DeSclafani",63.1,"Three-Quarters","R","Changeup",86.33,1629.93,6.17
"325",2015,"Jake Arrieta",56.64,"Three-Quarters","R","Curveball",81.16,2698.77,6.33
"326",2015,"Carlos Carrasco",51.21,"Three-Quarters","R","Curveball",83.73,2378.27,6.33
"327",2015,"Jeremy Hellickson",50.12,"Three-Quarters","R","Slider",89.15,2109.5,6.08
"328",2015,"Nathan Eovaldi",52.43,"Three-Quarters","R","Changeup",85.6,957.81,6.17
"329",2015,"Jerome Williams",49.77,"Three-Quarters","R","Slider",79.54,1981.24,6.25
"330",2015,"Asher Wojciechowski",44.76,"Three-Quarters","R","Changeup",80.84,1736.04,6.33
"331",2015,"Wade Miley",35.49,"Three-Quarters","L","4-Seam Fastball",91.46,2218.77,6.17
"332",2015,"Wade Miley",45.52,"Three-Quarters","L","Changeup",83.58,1956.51,6.17
"333",2015,"Wade Miley",39.59,"Three-Quarters","L","2-Seam Fastball",91.22,2099.37,6.17
"334",2015,"Wade Miley",40.99,"Three-Quarters","L","Curveball",77.41,2347.87,6.17
"335",2015,"Anthony DeSclafani",52.61,"Three-Quarters","R","Intentional Ball",76.1,1827.83,6.17
"336",2015,"Nathan Eovaldi",52.37,"Three-Quarters","R","Split-Finger",90.11,1459.51,6.17
"337",2015,"Drew Pomeranz",53.88,"Three-Quarters","L","Changeup",85.21,2020.81,6.42
"338",2015,"Hector Santiago",58.23,"Three-Quarters","L","Intentional Ball",71.39,1793.75,6
"339",2015,"Anthony DeSclafani",52.58,"Three-Quarters","R","Knuckle Curve",79.67,1845.16,6.17
"340",2015,"Jonathon Niese",62.44,"Three-Quarters","L","Changeup",83.33,1349.52,6.25
"341",2015,"Trevor Cahill",43.1,"Three-Quarters","R","4-Seam Fastball",92.99,2158.14,6.33
"342",2015,"Dan Haren",29.55,"Overhand","R","Split-Finger",81.75,1375.49,6.42
"343",2015,"Dan Haren",28.95,"Overhand","R","2-Seam Fastball",85.94,1975.06,6.42
"344",2015,"Chris Hatcher",36.03,"Three-Quarters","R","4-Seam Fastball",96.65,2391.4,6.25
"345",2015,"Chris Hatcher",35.65,"Three-Quarters","R","Split-Finger",88.43,1496.75,6.25
"346",2015,"Jean Machi",26.92,"Overhand","R","4-Seam Fastball",93.27,1754.97,6
"347",2015,"Glen Perkins",54.25,"Three-Quarters","L","Slider",82.76,2254.92,6
"348",2015,"Jean Machi",40.59,"Three-Quarters","R","2-Seam Fastball",92.91,1764.81,6
"349",2015,"Brandon Maurer",40.93,"Three-Quarters","R","Slider",88.91,2327.9,6.42
"350",2015,"Brandon Maurer",29.83,"Overhand","R","4-Seam Fastball",95.87,2372.35,6.42
"351",2015,"Jean Machi",34.99,"Three-Quarters","R","Changeup",86.86,1174.1,6
"352",2015,"Brandon Maurer",42.26,"Three-Quarters","R","2-Seam Fastball",94,2173.6,6.42
"353",2015,"Brooks Brown",27.79,"Overhand","R","Sinker",94.14,1890.63,6.25
"354",2015,"Brooks Brown",32.69,"Three-Quarters","R","Changeup",86.37,1596.73,6.25
"355",2015,"Brandon Maurer",31.59,"Three-Quarters","R","Changeup",87.08,1972.85,6.42
"356",2015,"Juan Nicasio",51.32,"Three-Quarters","R","Slider",86.91,1917.09,6.33
"357",2015,"Juan Nicasio",52.59,"Three-Quarters","R","4-Seam Fastball",95.57,2115.55,6.33
"358",2015,"Javier Lopez",89.6,"Side Arm","L","Slider",78.44,1757.88,6.33
"359",2015,"Javier Lopez",91.68,"Submarine","L","2-Seam Fastball",85.17,2133.77,6.33
"360",2015,"Casey Fien",59.91,"Three-Quarters","R","Curveball",78.36,2356.96,6.17
"361",2015,"Adam Ottavino",69.1,"Three-Quarters","R","Slider",84.05,2669.81,6.42
"362",2015,"Adam Ottavino",65.43,"Three-Quarters","R","Cutter",90.25,2535.12,6.42
"363",2015,"Adam Ottavino",66.12,"Three-Quarters","R","4-Seam Fastball",96.75,2300.77,6.42
"364",2015,"Juan Nicasio",50.84,"Three-Quarters","R","Changeup",87.84,2044.78,6.33
"365",2015,"Adam Ottavino",63.63,"Three-Quarters","R","2-Seam Fastball",96.03,2090.24,6.42
"366",2015,"Huston Street",47.5,"Three-Quarters","R","Changeup",81.93,1728.15,6
"367",2015,"Huston Street",54.44,"Three-Quarters","R","Sinker",89.07,2225.18,6
"368",2015,"Will Harris",39.61,"Three-Quarters","R","Cutter",92.33,2374.17,6.33
"369",2015,"Will Harris",40.75,"Three-Quarters","R","Curveball",81.2,2552.44,6.33
"370",2015,"Joakim Soria",45.59,"Three-Quarters","R","Curveball",71.4,2540.85,6.25
"371",2015,"Will Harris",41.88,"Three-Quarters","R","4-Seam Fastball",92.9,2384.63,6.33
"372",2015,"Huston Street",48.33,"Three-Quarters","R","Slider",83.75,2114.56,6
"373",2015,"Joakim Soria",50.22,"Three-Quarters","R","Cutter",92.66,2188.55,6.25
"374",2015,"Santiago Casilla",52.47,"Three-Quarters","R","4-Seam Fastball",94.07,2273.93,6
"375",2015,"Bryan Shaw",60.26,"Three-Quarters","R","Cutter",92.56,2320.97,6.08
"376",2015,"Santiago Casilla",50.5,"Three-Quarters","R","2-Seam Fastball",93.77,2270.99,6
"377",2015,"Dale Thayer",61.72,"Three-Quarters","R","4-Seam Fastball",92.43,2196.92,6
"378",2015,"Bryan Shaw",59.01,"Three-Quarters","R","Slider",82.61,2564.85,6.08
"379",2015,"Santiago Casilla",55.84,"Three-Quarters","R","Slider",89.07,2304.75,6
"380",2015,"Bryan Shaw",44.17,"Three-Quarters","R","Pitch Out",86.2,2230,6.08
"381",2015,"Anthony Bass",40.67,"Three-Quarters","R","2-Seam Fastball",92.96,2020.15,6.17
"382",2015,"Anthony Bass",42.63,"Three-Quarters","R","Slider",85.56,1867.41,6.17
"383",2015,"Jeremy Affeldt",56.54,"Three-Quarters","L","2-Seam Fastball",90.98,2006.66,6.33
"384",2015,"Will Harris",46.69,"Three-Quarters","R","Changeup",85.82,1577.77,6.33
"385",2015,"Koji Uehara",38.61,"Three-Quarters","R","Split-Finger",79.5,1665.66,6.17
"386",2015,"John Axford",28.43,"Overhand","R","Curveball",79.06,2283.01,6.42
"387",2015,"Koji Uehara",38.72,"Three-Quarters","R","4-Seam Fastball",87.58,2382.51,6.17
"388",2015,"Dale Thayer",66.04,"Three-Quarters","R","Changeup",84.83,1460.07,6
"389",2015,"John Axford",33.51,"Three-Quarters","R","4-Seam Fastball",96.73,2256.61,6.42
"390",2015,"Anthony Bass",44.06,"Three-Quarters","R","Changeup",84.71,953.93,6.17
"391",2015,"Caleb Thielbar",56.06,"Three-Quarters","L","Slider",78.86,1944.38,6
"392",2015,"Chris Bassitt",52.14,"Three-Quarters","R","4-Seam Fastball",93.91,2167.64,6.42
"393",2015,"Caleb Thielbar",53.53,"Three-Quarters","L","2-Seam Fastball",90.82,1979.55,6
"394",2015,"Fernando Salas",30.23,"Three-Quarters","R","4-Seam Fastball",91.1,2131.39,6.17
"395",2015,"Seth Maness",50.02,"Three-Quarters","R","Sinker",89.81,1942.77,6
"396",2015,"Dale Thayer",57.31,"Three-Quarters","R","Slider",82.33,2046.01,6
"397",2015,"Blaine Boyer",61.49,"Three-Quarters","R","2-Seam Fastball",93.59,2245.12,6.25
"398",2015,"Tom Gorzelanny",70.29,"Side Arm","L","2-Seam Fastball",91.24,2196.29,6.25
"399",2015,"Seth Maness",48.46,"Three-Quarters","R","4-Seam Fastball",90.42,1969.65,6
"400",2015,"Mark Melancon",36.75,"Three-Quarters","R","Cutter",91.05,2227.29,6.08
"401",2015,"Mark Melancon",32.71,"Three-Quarters","R","Knuckle Curve",81.27,2613.65,6.08
"402",2015,"Tom Gorzelanny",49.86,"Three-Quarters","L","4-Seam Fastball",91.06,2299.54,6.25
"403",2015,"Brad Boxberger",47.18,"Three-Quarters","R","Curveball",78,1375.24,5.83
"404",2015,"Chris Bassitt",50.23,"Three-Quarters","R","Sinker",93.53,2116,6.42
"405",2015,"Fernando Salas",21.55,"Overhand","R","Changeup",85.45,1716.95,6.17
"406",2015,"Tom Gorzelanny",68.35,"Three-Quarters","L","Slider",79.24,1991.72,6.25
"407",2015,"Brad Boxberger",48.69,"Three-Quarters","R","4-Seam Fastball",93.22,2273.02,5.83
"408",2015,"Blaine Boyer",57.07,"Three-Quarters","R","4-Seam Fastball",93.1,2284.94,6.25
"409",2015,"Brad Boxberger",49.82,"Three-Quarters","R","Changeup",80.34,1417.94,5.83
"410",2015,"Fernando Salas",34.37,"Three-Quarters","R","Knuckle Curve",83.72,1873.52,6.17
"411",2015,"Tom Gorzelanny",64.51,"Three-Quarters","L","Changeup",84.9,2078.56,6.25
"412",2015,"Blaine Boyer",56.28,"Three-Quarters","R","Slider",86.31,2308.62,6.25
"413",2015,"Seth Maness",52.31,"Three-Quarters","R","Slider",81.62,1871.9,6
"414",2015,"Carlos Torres",64.97,"Three-Quarters","R","4-Seam Fastball",92.75,2237.22,6.08
"415",2015,"Brian Matusz",38.19,"Three-Quarters","L","4-Seam Fastball",91.31,2477.63,6.42
"416",2015,"Carlos Torres",66.57,"Three-Quarters","R","Cutter",90.17,2248.37,6.08
"417",2015,"Brad Brach",65.81,"Three-Quarters","R","4-Seam Fastball",94.69,2287.28,6.5
"418",2015,"Matt Harvey",31.18,"Three-Quarters","R","4-Seam Fastball",96.55,2341.6,6.33
"419",2015,"Brad Brach",65.37,"Three-Quarters","R","Slider",86.21,2152.71,6.5
"420",2015,"Matt Harvey",27.6,"Overhand","R","Curveball",84.17,2150.84,6.33
"421",2015,"Tanner Scheppers",46.75,"Three-Quarters","R","4-Seam Fastball",95.37,2292.97,6.33
"422",2015,"Sergio Romo",64.05,"Three-Quarters","R","Slider",77.65,2652.11,5.92
"423",2015,"Mark Melancon",36.39,"Three-Quarters","R","4-Seam Fastball",91.8,2293.56,6.08
"424",2015,"Chris Bassitt",44.64,"Three-Quarters","R","Changeup",83.65,1978.28,6.42
"425",2015,"Brad Brach",67.53,"Three-Quarters","R","Split-Finger",86.89,1972.04,6.5
"426",2015,"Chris Bassitt",45.45,"Three-Quarters","R","Curveball",71.45,2306.04,6.42
"427",2015,"Brad Brach",68.34,"Three-Quarters","R","2-Seam Fastball",93.87,2119.92,6.5
"428",2015,"Nick Hagadone",17.74,"Overhand","L","Cutter",89.87,2149.17,6.42
"429",2015,"Chris Bassitt",55.64,"Three-Quarters","R","Slider",86.19,2161.23,6.42
"430",2015,"Miguel Castro",65.91,"Three-Quarters","R","4-Seam Fastball",97.11,2297.96,6.58
"431",2015,"Tanner Scheppers",49.72,"Three-Quarters","R","Curveball",82.91,2412.37,6.33
"432",2015,"Nick Hagadone",10.29,"Overhand","L","4-Seam Fastball",94.65,2295.95,6.42
"433",2015,"Sergio Romo",53.11,"Three-Quarters","R","4-Seam Fastball",88.11,2329.22,5.92
"434",2015,"Miguel Castro",63.57,"Three-Quarters","R","Slider",82.76,2482.33,6.58
"435",2015,"Sergio Romo",57.82,"Three-Quarters","R","Changeup",83,1859.53,5.92
"436",2015,"Addison Reed",66.81,"Three-Quarters","R","4-Seam Fastball",93.23,2147.01,6.33
"437",2015,"Nick Hagadone",12.14,"Overhand","L","Slider",79.07,1849.54,6.42
"438",2015,"Matt Barnes",48.26,"Three-Quarters","R","4-Seam Fastball",95.45,2242.55,6.33
"439",2015,"Miguel Castro",65.98,"Three-Quarters","R","Changeup",88.2,1871.98,6.58
"440",2015,"Matt Harvey",32.98,"Three-Quarters","R","Slider",90,2278.48,6.33
"441",2015,"Josh Fields",31.5,"Three-Quarters","R","4-Seam Fastball",95,2292.38,6.17
"442",2015,"Matt Barnes",48.54,"Three-Quarters","R","Curveball",82.58,2071.16,6.33
"443",2015,"Addison Reed",71.3,"Side Arm","R","Changeup",86.14,1827,6.33
"444",2015,"Brett Cecil",20.86,"Overhand","L","Curveball",84.55,2186.07,6.17
"445",2015,"Seth Maness",51.06,"Three-Quarters","R","Changeup",83.93,1698.84,6
"446",2015,"Roberto Osuna",31.91,"Three-Quarters","R","4-Seam Fastball",96.17,2436.71,6.17
"447",2015,"Zack Britton",25.35,"Overhand","L","Sinker",96.47,2055.78,6.08
"448",2015,"Christian Bergman",54.5,"Three-Quarters","R","4-Seam Fastball",90.22,2113.73,6.08
"449",2015,"Seth Maness",51.85,"Three-Quarters","R","Curveball",79.3,1575.4,6
"450",2015,"Addison Reed",66.17,"Three-Quarters","R","Slider",87.2,1887.84,6.33
"451",2015,"Josh Fields",41.28,"Three-Quarters","R","Slider",85.01,1848.76,6.17
"452",2015,"Christian Bergman",49.21,"Three-Quarters","R","Slider",86.63,2151.51,6.08
"453",2015,"Roberto Osuna",34.81,"Three-Quarters","R","Slider",88.33,2206.97,6.17
"454",2015,"Jason Grilli",62.17,"Three-Quarters","R","4-Seam Fastball",94.64,2402.46,6.42
"455",2015,"Zack Britton",32.7,"Three-Quarters","L","Slider",84.06,2509.99,6.08
"456",2015,"Josh Fields",28.07,"Overhand","R","Knuckle Curve",79.28,2027.99,6.17
"457",2015,"Kevin Siegrist",43.93,"Three-Quarters","L","4-Seam Fastball",94.61,2211.64,6.42
"458",2015,"Jason Grilli",58.62,"Three-Quarters","R","Slider",83.09,2212.66,6.42
"459",2015,"Kevin Siegrist",52.29,"Three-Quarters","L","Changeup",85.81,2117.69,6.42
"460",2015,"Christian Bergman",45.62,"Three-Quarters","R","Changeup",82.71,1814.27,6.08
"461",2015,"Alfredo Simon",42.65,"Three-Quarters","R","Split-Finger",85.1,1550.38,6.5
"462",2015,"Roberto Osuna",34.45,"Three-Quarters","R","Changeup",82.86,1798.59,6.17
"463",2015,"Alfredo Simon",48.83,"Three-Quarters","R","4-Seam Fastball",93.51,2249.33,6.5
"464",2015,"Alfredo Simon",49.89,"Three-Quarters","R","2-Seam Fastball",93.35,2038.34,6.5
"465",2015,"Tim Hudson",53.05,"Three-Quarters","R","Sinker",88.71,2024.91,6.08
"466",2015,"Kevin Siegrist",51.68,"Three-Quarters","L","Curveball",81.32,1564.41,6.42
"467",2015,"Alfredo Simon",49.3,"Three-Quarters","R","Cutter",88.77,2102.82,6.5
"468",2015,"Tim Hudson",57.91,"Three-Quarters","R","Cutter",83.07,2111.66,6.08
"469",2015,"Tim Hudson",46.74,"Three-Quarters","R","Split-Finger",80.94,1372.12,6.08
"470",2015,"Hector Neris",42.58,"Three-Quarters","R","Slider",86.69,1802.04,6.17
"471",2015,"Anthony Swarzak",31.62,"Three-Quarters","R","4-Seam Fastball",92.78,2208.24,6.33
"472",2015,"Bryan Morris",50.64,"Three-Quarters","R","Sinker",95.7,2005.41,6.25
"473",2015,"Bryan Morris",47.57,"Three-Quarters","R","Curveball",84.84,2335.72,6.25
"474",2015,"Hector Neris",38.56,"Three-Quarters","R","Split-Finger",85.88,1324.61,6.17
"475",2015,"Tim Hudson",53.21,"Three-Quarters","R","4-Seam Fastball",88.54,2129.42,6.08
"476",2015,"Addison Reed",64.87,"Three-Quarters","R","Cutter",92.07,2104.42,6.33
"477",2015,"Bryan Morris",52.62,"Three-Quarters","R","Cutter",90.12,2104.7,6.25
"478",2015,"Anthony Swarzak",26.33,"Overhand","R","Intentional Ball",74.95,2023.75,6.33
"479",2015,"Hector Neris",45.66,"Three-Quarters","R","2-Seam Fastball",93.79,2237.23,6.17
"480",2015,"Matt Harvey",33.92,"Three-Quarters","R","2-Seam Fastball",96.58,2325.06,6.33
"481",2015,"Hector Neris",45.57,"Three-Quarters","R","4-Seam Fastball",93.57,2400.13,6.17
"482",2015,"Matt Harvey",35.82,"Three-Quarters","R","Changeup",88.96,1952.2,6.33
"483",2015,"Tony Watson",76.16,"Side Arm","L","Changeup",85.64,2423.16,6.25
"484",2015,"Tony Watson",76.82,"Side Arm","L","Sinker",94.49,2361.92,6.25
"485",2015,"Scott Feldman",39.44,"Three-Quarters","R","Sinker",90.76,2122.92,6.5
"486",2015,"Anthony Swarzak",28.58,"Overhand","R","Slider",84.24,2255.12,6.33
"487",2015,"Scott Feldman",38.11,"Three-Quarters","R","Cutter",88.87,2205.66,6.5
"488",2015,"Jim Johnson",30.19,"Three-Quarters","L","Sinker",95.05,2249.95,5.92
"489",2015,"Bryan Morris",49.73,"Three-Quarters","R","4-Seam Fastball",95.72,2113.48,6.25
"490",2015,"Scott Feldman",36.43,"Three-Quarters","R","Curveball",75.09,2464.06,6.5
"491",2015,"Esmil Rogers",26.91,"Overhand","R","Curveball",79.61,2598.85,6.25
"492",2015,"Esmil Rogers",28.49,"Overhand","R","Slider",85.26,2363.88,6.25
"493",2015,"Matt Belisle",51.85,"Three-Quarters","R","Slider",85.87,1846.5,6.25
"494",2015,"Esmil Rogers",24.83,"Overhand","R","4-Seam Fastball",93.97,2460.88,6.25
"495",2015,"Daniel Norris",32.68,"Three-Quarters","L","Curveball",75.33,2547.76,6.17
"496",2015,"Matt Belisle",54.5,"Three-Quarters","R","2-Seam Fastball",90.94,1960.47,6.25
"497",2015,"Daniel Norris",36.27,"Three-Quarters","L","4-Seam Fastball",92.44,2404.09,6.17
"498",2015,"Tom Koehler",40.49,"Three-Quarters","R","Slider",86.31,2124,6.17
"499",2015,"Jim Johnson",37.05,"Three-Quarters","L","Changeup",88.93,1695.43,5.92
"500",2015,"Matt Belisle",53.81,"Three-Quarters","R","4-Seam Fastball",91.14,1981.03,6.25
"501",2015,"Daniel Norris",41.06,"Three-Quarters","L","Changeup",86.09,1541.33,6.17
"502",2015,"Tom Koehler",39.07,"Three-Quarters","R","4-Seam Fastball",92.66,2097.48,6.17
"503",2015,"Tom Koehler",34.02,"Three-Quarters","R","Knuckle Curve",79.48,2403.05,6.17
"504",2015,"Daniel Norris",37.84,"Three-Quarters","L","Slider",83.55,1932.06,6.17
"505",2015,"Tom Koehler",40.92,"Three-Quarters","R","2-Seam Fastball",92.98,2084.81,6.17
"506",2015,"Brandon McCarthy",39.44,"Three-Quarters","R","Cutter",91.64,2250.71,6.67
"507",2015,"Colby Lewis",48.68,"Three-Quarters","R","4-Seam Fastball",88.65,2289.64,6.33
"508",2015,"Brandon McCarthy",46,"Three-Quarters","R","Sinker",93.14,2148.98,6.67
"509",2015,"Brandon McCarthy",40.59,"Three-Quarters","R","4-Seam Fastball",94.56,2278.15,6.67
"510",2015,"Matt Belisle",48.61,"Three-Quarters","R","Curveball",75.15,2377.98,6.25
"511",2015,"Scott Feldman",37.85,"Three-Quarters","R","4-Seam Fastball",90.52,2171.97,6.5
"512",2015,"Tim Hudson",52.22,"Three-Quarters","R","Curveball",75.76,2270.52,6.08
"513",2015,"Colby Lewis",51.67,"Three-Quarters","R","Slider",83.16,2088,6.33
"514",2015,"Brad Ziegler",106.86,"Submarine","R","Curveball",73.77,1712.95,6.33
"515",2015,"Wei-Yin Chen",39.25,"Three-Quarters","L","Slider",83.9,2049.16,6
"516",2015,"Brad Ziegler",120.63,"Submarine","R","Sinker",84.49,1816.89,6.33
"517",2015,"Zach McAllister",64.48,"Three-Quarters","R","2-Seam Fastball",96.08,2270.54,6.5
"518",2015,"Wei-Yin Chen",38.73,"Three-Quarters","L","4-Seam Fastball",92.2,2109.93,6
"519",2015,"Christian Friedrich",22.91,"Overhand","L","Slider",86.58,2221.91,6.33
"520",2015,"Wei-Yin Chen",40.53,"Three-Quarters","L","Changeup",83.36,1487.08,6
"521",2015,"Steve Geltz",17.56,"Overhand","R","4-Seam Fastball",92.74,2208.35,5.83
"522",2015,"Wei-Yin Chen",32.14,"Three-Quarters","L","Curveball",73.75,2226.49,6
"523",2015,"Christian Friedrich",23.91,"Overhand","L","Curveball",77.91,2632.66,6.33
"524",2015,"Brad Ziegler",113.76,"Submarine","R","Changeup",77.35,1976.02,6.33
"525",2015,"Dominic Leone",55.17,"Three-Quarters","R","4-Seam Fastball",93.77,2293.96,5.83
"526",2015,"Christian Friedrich",21.76,"Overhand","L","4-Seam Fastball",91.65,2167.44,6.33
"527",2015,"Zach McAllister",60,"Three-Quarters","R","Cutter",89.59,2248.69,6.5
"528",2015,"Wei-Yin Chen",40.76,"Three-Quarters","L","2-Seam Fastball",91.26,2002.47,6
"529",2015,"Steve Geltz",28.9,"Overhand","R","Slider",82.17,1793.95,5.83
"530",2015,"Odrisamer Despaigne",32.35,"Three-Quarters","R","Cutter",91.3,2097.71,6
"531",2015,"Steve Geltz",19.52,"Overhand","R","Split-Finger",83.75,958.36,5.83
"532",2015,"Odrisamer Despaigne",33.54,"Three-Quarters","R","4-Seam Fastball",91.43,2095.39,6
"533",2015,"Will Smith",43.15,"Three-Quarters","L","Slider",82.23,1840.24,6.42
"534",2015,"Zach McAllister",62.73,"Three-Quarters","R","4-Seam Fastball",95.89,2244.95,6.5
